    nm         	nN
1.821626e+002	-2.697748e-002
1.821579e+002	-3.822858e-002
1.822196e+002	-4.647812e-002
1.828124e+002	-3.071522e-002
1.829902e+002	-3.371204e-002
1.831847e+002	-3.595846e-002
1.842920e+002	3.066462e-003
1.844366e+002	-1.431129e-003
1.846809e+002	-1.426390e-003
1.843110e+002	-2.918603e-002
1.854515e+002	1.134012e-002
1.855630e+002	5.341306e-003
1.855749e+002	-5.159385e-003
1.856531e+002	-1.265853e-002
1.854659e+002	-3.216390e-002
1.859923e+002	-1.940256e-002
1.859378e+002	-3.290482e-002
1.860492e+002	-3.890319e-002
1.869905e+002	-7.382143e-003
1.870356e+002	-1.638206e-002
1.875454e+002	-4.371110e-003
1.876237e+002	-1.187026e-002
1.876356e+002	-2.237096e-002
1.875313e+002	-3.812438e-002
1.876760e+002	-4.262199e-002
1.883517e+002	-2.310715e-002
