    nm         	nN
1.786022e+002	9.049636e+000
1.789205e+002	9.054145e+000
1.792759e+002	9.060909e+000
1.796683e+002	9.069929e+000
1.796900e+002	9.056399e+000
1.804718e+002	9.089094e+000
1.803081e+002	9.064292e+000
1.804224e+002	9.056399e+000
1.808149e+002	9.065419e+000
1.810590e+002	9.065419e+000
1.807655e+002	9.032724e+000
1.811209e+002	9.039488e+000
1.820325e+002	9.080074e+000
1.818872e+002	9.056399e+000
1.821685e+002	9.058654e+000
1.823385e+002	9.054145e+000
1.824157e+002	9.043998e+000
1.829009e+002	9.058654e+000
1.832192e+002	9.063164e+000
1.833892e+002	9.058654e+000
1.831883e+002	9.031597e+000
1.835437e+002	9.038361e+000
1.838620e+002	9.042870e+000
1.846809e+002	9.077820e+000
1.846655e+002	9.062036e+000
1.847242e+002	9.050763e+000
1.851538e+002	9.062036e+000
1.851198e+002	9.045126e+000
1.856606e+002	9.063164e+000
1.858120e+002	9.057527e+000
1.860562e+002	9.057527e+000
1.861705e+002	9.049636e+000
1.865444e+002	9.057527e+000
1.866588e+002	9.049636e+000
1.868658e+002	9.047381e+000
1.872212e+002	9.054145e+000
1.873356e+002	9.046254e+000
1.877466e+002	9.056399e+000
1.879907e+002	9.056399e+000
1.884203e+002	9.067674e+000
1.884976e+002	9.057527e+000
1.885748e+002	9.047381e+000
1.892268e+002	9.072183e+000
1.896564e+002	9.083458e+000
1.895854e+002	9.064292e+000
1.898480e+002	9.065419e+000
1.901849e+002	9.071056e+000
1.898357e+002	9.034979e+000
1.902653e+002	9.046254e+000
1.910656e+002	9.080074e+000
1.907535e+002	9.046254e+000
1.912758e+002	9.063164e+000
1.914272e+002	9.057527e+000
1.919495e+002	9.074438e+000
1.919340e+002	9.058654e+000
1.922709e+002	9.064292e+000
1.923667e+002	9.055272e+000
1.927221e+002	9.062036e+000
1.930960e+002	9.069929e+000
1.933587e+002	9.071056e+000
1.931764e+002	9.045126e+000
1.935503e+002	9.053018e+000
1.935349e+002	9.037234e+000
1.939459e+002	9.047381e+000
1.941715e+002	9.046254e+000
