    nm         	nN
1.474005e+002	-7.610027e+000
1.477829e+002	-7.603933e+000
1.475777e+002	-7.623737e+000
1.481329e+002	-7.610027e+000
1.487227e+002	-7.594793e+000
1.487767e+002	-7.603172e+000
1.485715e+002	-7.622976e+000
1.486083e+002	-7.632116e+000
1.485586e+002	-7.645065e+000
1.489410e+002	-7.638971e+000
1.497555e+002	-7.613836e+000
1.502243e+002	-7.603933e+000
1.502611e+002	-7.613074e+000
1.504361e+002	-7.616121e+000
1.506456e+002	-7.617644e+000
1.512873e+002	-7.600125e+000
1.511858e+002	-7.615359e+000
1.516546e+002	-7.605457e+000
1.513975e+002	-7.627546e+000
1.520219e+002	-7.610788e+000
1.525253e+002	-7.599364e+000
1.521991e+002	-7.624499e+000
1.528580e+002	-7.606219e+000
1.531886e+002	-7.602410e+000
1.532945e+002	-7.608504e+000
1.531930e+002	-7.623737e+000
1.540074e+002	-7.598602e+000
1.541306e+002	-7.603933e+000
1.540291e+002	-7.619168e+000
1.538757e+002	-7.636686e+000
1.547421e+002	-7.609265e+000
1.550899e+002	-7.604696e+000
1.548328e+002	-7.626785e+000
1.555609e+002	-7.605457e+000
1.556495e+002	-7.612313e+000
1.560492e+002	-7.605457e+000
1.560341e+002	-7.616882e+000
1.561227e+002	-7.623737e+000
1.562113e+002	-7.630593e+000
1.567146e+002	-7.619168e+000
1.568205e+002	-7.625261e+000
1.573066e+002	-7.614597e+000
1.576372e+002	-7.610788e+000
1.578295e+002	-7.613074e+000
1.578835e+002	-7.621453e+000
1.581449e+002	-7.620691e+000
1.584582e+002	-7.617644e+000
1.584258e+002	-7.629831e+000
1.589983e+002	-7.615359e+000
1.592598e+002	-7.614597e+000
1.590891e+002	-7.632877e+000
1.593678e+002	-7.631354e+000
1.595774e+002	-7.632877e+000
1.597870e+002	-7.634402e+000
1.604632e+002	-7.615359e+000
1.607938e+002	-7.611551e+000
1.605021e+002	-7.635163e+000
1.607463e+002	-7.635163e+000
1.614052e+002	-7.616882e+000
1.617876e+002	-7.610788e+000
1.617898e+002	-7.621453e+000
1.620167e+002	-7.622214e+000
1.626929e+002	-7.603172e+000
1.630580e+002	-7.597841e+000
1.628355e+002	-7.618405e+000
1.627513e+002	-7.632877e+000
1.632201e+002	-7.622976e+000
1.636025e+002	-7.616882e+000
1.635528e+002	-7.629831e+000
1.635031e+002	-7.642780e+000
1.646287e+002	-7.603933e+000
1.648729e+002	-7.603933e+000
1.644257e+002	-7.634402e+000
1.649982e+002	-7.619929e+000
1.652251e+002	-7.620691e+000
1.659186e+002	-7.600887e+000
1.661800e+002	-7.600125e+000
1.663377e+002	-7.603933e+000
1.660288e+002	-7.628308e+000
1.658582e+002	-7.646588e+000
1.665517e+002	-7.626785e+000
1.672970e+002	-7.604696e+000
1.680424e+002	-7.582607e+000
1.682174e+002	-7.585653e+000
1.682541e+002	-7.594793e+000
1.680835e+002	-7.613074e+000
1.680856e+002	-7.623737e+000
1.684162e+002	-7.619929e+000
1.684702e+002	-7.628308e+000
1.689391e+002	-7.618405e+000
1.688548e+002	-7.632877e+000
1.700495e+002	-7.590985e+000
1.697579e+002	-7.614597e+000
1.696909e+002	-7.628308e+000
1.697795e+002	-7.635163e+000
1.702484e+002	-7.625261e+000
1.708555e+002	-7.609265e+000
1.708576e+002	-7.619929e+000
1.708080e+002	-7.632877e+000
1.709484e+002	-7.637448e+000
1.719876e+002	-7.602410e+000
1.716959e+002	-7.626022e+000
1.717327e+002	-7.635163e+000
1.724262e+002	-7.615359e+000
1.728432e+002	-7.607742e+000
1.733465e+002	-7.596316e+000
1.728648e+002	-7.628308e+000
1.737311e+002	-7.600887e+000
1.739234e+002	-7.603172e+000
1.737873e+002	-7.619929e+000
1.742735e+002	-7.609265e+000
1.746040e+002	-7.605457e+000
1.743815e+002	-7.626022e+000
1.744010e+002	-7.635925e+000
1.746970e+002	-7.633639e+000
1.754942e+002	-7.609265e+000
1.753235e+002	-7.627546e+000
1.754121e+002	-7.634402e+000
1.759846e+002	-7.619929e+000
1.760041e+002	-7.629831e+000
1.763519e+002	-7.625261e+000
1.761121e+002	-7.646588e+000
1.765809e+002	-7.636686e+000
1.774818e+002	-7.607742e+000
1.775186e+002	-7.616882e+000
1.779183e+002	-7.610027e+000
1.781105e+002	-7.612313e+000
1.782164e+002	-7.618405e+000
