    nm         	nN
1.490326e+002	-3.757602e-002
1.498399e+002	-1.211553e-002
1.505312e+002	8.100316e-003
1.504768e+002	-5.398052e-003
1.501241e+002	-3.238232e-002
1.502851e+002	-3.614103e-002
1.510261e+002	-1.367735e-002
1.514522e+002	-5.448788e-003
1.516298e+002	-8.458287e-003
1.520228e+002	-1.728131e-003
1.515541e+002	-3.395684e-002
1.521294e+002	-1.898543e-002
1.525721e+002	-1.000743e-002
1.531142e+002	3.465556e-003
1.527450e+002	-2.426791e-002
1.531877e+002	-1.528992e-002
1.537795e+002	4.306936e-004
1.534931e+002	-2.355676e-002
1.536873e+002	-2.581706e-002
1.538649e+002	-2.882656e-002
1.538933e+002	-3.857891e-002
1.538389e+002	-5.207727e-002
1.542485e+002	-4.459792e-002
1.538295e+002	-7.457902e-002
1.545539e+002	-5.286453e-002
1.550795e+002	-4.014074e-002
1.551742e+002	-4.689627e-002
1.554181e+002	-4.690895e-002
1.557116e+002	-4.467401e-002
1.561046e+002	-3.794386e-002
1.564645e+002	-3.271210e-002
1.565758e+002	-3.871843e-002
1.570019e+002	-3.048986e-002
1.574115e+002	-2.301049e-002
1.575559e+002	-2.751841e-002
1.577998e+002	-2.753109e-002
1.583088e+002	-1.555628e-002
1.583538e+002	-2.455964e-002
1.582331e+002	-4.105483e-002
1.587587e+002	-2.833103e-002
1.585551e+002	-4.857224e-002
1.588984e+002	-4.408970e-002
1.595068e+002	-2.761988e-002
1.595353e+002	-3.737223e-002
1.599448e+002	-2.989286e-002
1.604041e+002	-2.016588e-002
1.606314e+002	-2.092777e-002
1.611073e+002	-1.045136e-002
1.609369e+002	-2.919439e-002
1.613961e+002	-1.946741e-002
1.611926e+002	-3.970863e-002
1.613205e+002	-4.496574e-002
1.618957e+002	-2.999433e-002
1.615431e+002	-5.697861e-002
1.624498e+002	-2.702288e-002
1.630582e+002	-1.055284e-002
1.628380e+002	-3.154347e-002
1.628831e+002	-4.054662e-002
1.626132e+002	-6.378487e-002
1.631719e+002	-4.956245e-002
1.636146e+002	-4.058467e-002
1.638585e+002	-4.059736e-002
1.648149e+002	-8.394011e-003
1.648268e+002	-1.889556e-002
1.644410e+002	-4.737825e-002
1.650162e+002	-3.240684e-002
1.652767e+002	-3.167032e-002
1.655205e+002	-3.168300e-002
1.656981e+002	-3.469250e-002
1.656271e+002	-4.894008e-002
1.663847e+002	-2.572741e-002
1.664960e+002	-3.173374e-002
1.666238e+002	-3.699085e-002
1.665197e+002	-5.273684e-002
1.669459e+002	-4.450827e-002
1.673057e+002	-3.927651e-002
1.683118e+002	-4.825552e-003
1.678266e+002	-3.780347e-002
1.681202e+002	-3.556855e-002
1.686623e+002	-2.209554e-002
1.690056e+002	-1.761277e-002
1.694151e+002	-1.013340e-002
1.694270e+002	-2.063518e-002
1.690743e+002	-4.761924e-002
1.695668e+002	-3.639385e-002
1.705066e+002	-4.939706e-003
1.702368e+002	-2.817797e-002
1.702983e+002	-3.643190e-002
1.709233e+002	-1.921265e-002
1.713163e+002	-1.248249e-002
1.712122e+002	-2.822870e-002
1.716218e+002	-2.074934e-002
1.720148e+002	-1.401895e-002
1.721261e+002	-2.002550e-002
1.716243e+002	-5.375240e-002
1.722492e+002	-3.653338e-002
1.723440e+002	-4.328890e-002
1.728861e+002	-2.981590e-002
1.739419e+002	6.882663e-003
1.742852e+002	1.136522e-002
1.743634e+002	3.860483e-003
1.746404e+002	5.346205e-003
1.738900e+002	-3.961897e-002
1.743327e+002	-3.064120e-002
1.747423e+002	-2.316184e-002
1.748867e+002	-2.766975e-002
1.749980e+002	-3.367608e-002
1.750264e+002	-4.342842e-002
1.751377e+002	-4.943474e-002
1.755307e+002	-4.270459e-002
1.757249e+002	-4.496488e-002
1.765321e+002	-1.950438e-002
1.766931e+002	-2.326331e-002
1.760753e+002	-6.223486e-002
1.765346e+002	-5.250767e-002
1.767287e+002	-5.476819e-002
1.779834e+002	-9.078925e-003
1.782604e+002	-7.593203e-003
1.780900e+002	-2.633624e-002
1.784664e+002	-2.035528e-002
1.789423e+002	-9.878875e-003
1.789707e+002	-1.963121e-002
1.787506e+002	-4.062186e-002
1.790110e+002	-3.988534e-002
1.795200e+002	-2.791074e-002
1.794988e+002	-3.991070e-002
1.789306e+002	-7.663464e-002
1.791579e+002	-7.739653e-002
1.798326e+002	-5.792989e-002
1.809216e+002	-1.973268e-002
1.808672e+002	-3.323128e-002
1.809785e+002	-3.923760e-002
1.814709e+002	-2.801221e-002
1.817479e+002	-2.652649e-002
1.819255e+002	-2.953599e-002
1.823019e+002	-2.355503e-002
1.824298e+002	-2.881215e-002
1.822759e+002	-4.680575e-002
1.829009e+002	-2.958672e-002
1.833105e+002	-2.210735e-002
1.831898e+002	-3.860255e-002
1.836656e+002	-2.812636e-002
1.841415e+002	-1.764996e-002
1.841865e+002	-2.665332e-002
