    nm         	nN
1.798068e+002	-4.534932e+000
1.802168e+002	-4.527431e+000
1.799799e+002	-4.549184e+000
1.799917e+002	-4.559685e+000
1.798377e+002	-4.577686e+000
1.804302e+002	-4.561935e+000
1.809067e+002	-4.551434e+000
1.812337e+002	-4.547684e+000
1.813617e+002	-4.552934e+000
1.815063e+002	-4.557434e+000
1.816675e+002	-4.561185e+000
1.817458e+002	-4.568685e+000
1.819236e+002	-4.571686e+000
1.823170e+002	-4.564935e+000
1.826939e+002	-4.558935e+000
1.826394e+002	-4.572436e+000
1.832153e+002	-4.557434e+000
1.833931e+002	-4.560435e+000
1.837202e+002	-4.556684e+000
1.840639e+002	-4.552184e+000
1.843080e+002	-4.552184e+000
1.843365e+002	-4.561935e+000
1.846470e+002	-4.558935e+000
1.853390e+002	-4.538682e+000
1.849694e+002	-4.566435e+000
1.849812e+002	-4.576936e+000
